country,indicator,period,value,unit,source,status
GRC,NY.GDP.MKTP.KD.ZG,2024,2.0865743380603,% annual change,wdi_NY.GDP.MKTP.KD.ZG,published observation / estimate; see metadata
GRC,NY.GDP.MKTP.KD.ZG,2025,2.07306882481713,% annual change,wdi_NY.GDP.MKTP.KD.ZG,published observation / estimate; see metadata
HUN,NY.GDP.MKTP.KD.ZG,2000,4.40937501806403,% annual change,wdi_NY.GDP.MKTP.KD.ZG,published observation / estimate; see metadata
HUN,NY.GDP.MKTP.KD.ZG,2001,4.06202617226026,% annual change,wdi_NY.GDP.MKTP.KD.ZG,published observation / estimate; see metadata
HUN,NY.GDP.MKTP.KD.ZG,2002,4.73006530805553,% annual change,wdi_NY.GDP.MKTP.KD.ZG,published observation / estimate; see metadata
HUN,NY.GDP.MKTP.KD.ZG,2003,3.93877761242727,% annual change,wdi_NY.GDP.MKTP.KD.ZG,published observation / estimate; see metadata
HUN,NY.GDP.MKTP.KD.ZG,2004,4.96312536156307,% annual change,wdi_NY.GDP.MKTP.KD.ZG,published observation / estimate; see metadata
HUN,NY.GDP.MKTP.KD.ZG,2005,4.30028318461673,% annual change,wdi_NY.GDP.MKTP.KD.ZG,published observation / estimate; see metadata
HUN,NY.GDP.MKTP.KD.ZG,2006,3.93393162712054,% annual change,wdi_NY.GDP.MKTP.KD.ZG,published observation / estimate; see metadata
HUN,NY.GDP.MKTP.KD.ZG,2007,0.332354337878925,% annual change,wdi_NY.GDP.MKTP.KD.ZG,published observation / estimate; see metadata
HUN,NY.GDP.MKTP.KD.ZG,2008,0.993437085479655,% annual change,wdi_NY.GDP.MKTP.KD.ZG,published observation / estimate; see metadata
HUN,NY.GDP.MKTP.KD.ZG,2009,-6.7401660845502,% annual change,wdi_NY.GDP.MKTP.KD.ZG,published observation / estimate; see metadata
HUN,NY.GDP.MKTP.KD.ZG,2010,1.06795068152046,% annual change,wdi_NY.GDP.MKTP.KD.ZG,published observation / estimate; see metadata
HUN,NY.GDP.MKTP.KD.ZG,2011,1.91670916599742,% annual change,wdi_NY.GDP.MKTP.KD.ZG,published observation / estimate; see metadata
HUN,NY.GDP.MKTP.KD.ZG,2012,-1.33948446518181,% annual change,wdi_NY.GDP.MKTP.KD.ZG,published observation / estimate; see metadata
HUN,NY.GDP.MKTP.KD.ZG,2013,2.03216990678146,% annual change,wdi_NY.GDP.MKTP.KD.ZG,published observation / estimate; see metadata
HUN,NY.GDP.MKTP.KD.ZG,2014,4.33435364113967,% annual change,wdi_NY.GDP.MKTP.KD.ZG,published observation / estimate; see metadata
HUN,NY.GDP.MKTP.KD.ZG,2015,3.65981615406955,% annual change,wdi_NY.GDP.MKTP.KD.ZG,published observation / estimate; see metadata
HUN,NY.GDP.MKTP.KD.ZG,2016,2.43864141309342,% annual change,wdi_NY.GDP.MKTP.KD.ZG,published observation / estimate; see metadata
HUN,NY.GDP.MKTP.KD.ZG,2017,4.12418389451805,% annual change,wdi_NY.GDP.MKTP.KD.ZG,published observation / estimate; see metadata
HUN,NY.GDP.MKTP.KD.ZG,2018,5.60613813768876,% annual change,wdi_NY.GDP.MKTP.KD.ZG,published observation / estimate; see metadata
HUN,NY.GDP.MKTP.KD.ZG,2019,5.07718495088933,% annual change,wdi_NY.GDP.MKTP.KD.ZG,published observation / estimate; see metadata
HUN,NY.GDP.MKTP.KD.ZG,2020,-4.33872540024058,% annual change,wdi_NY.GDP.MKTP.KD.ZG,published observation / estimate; see metadata
HUN,NY.GDP.MKTP.KD.ZG,2021,7.22291580811137,% annual change,wdi_NY.GDP.MKTP.KD.ZG,published observation / estimate; see metadata
HUN,NY.GDP.MKTP.KD.ZG,2022,4.15238057779229,% annual change,wdi_NY.GDP.MKTP.KD.ZG,published observation / estimate; see metadata
HUN,NY.GDP.MKTP.KD.ZG,2023,-0.817107370513455,% annual change,wdi_NY.GDP.MKTP.KD.ZG,published observation / estimate; see metadata
HUN,NY.GDP.MKTP.KD.ZG,2024,0.709070599066038,% annual change,wdi_NY.GDP.MKTP.KD.ZG,published observation / estimate; see metadata
HUN,NY.GDP.MKTP.KD.ZG,2025,0.509542309726868,% annual change,wdi_NY.GDP.MKTP.KD.ZG,published observation / estimate; see metadata
IRL,NY.GDP.MKTP.KD.ZG,2000,9.40352476399653,% annual change,wdi_NY.GDP.MKTP.KD.ZG,published observation / estimate; see metadata
IRL,NY.GDP.MKTP.KD.ZG,2001,5.30582133514299,% annual change,wdi_NY.GDP.MKTP.KD.ZG,published observation / estimate; see metadata
IRL,NY.GDP.MKTP.KD.ZG,2002,5.89936506079005,% annual change,wdi_NY.GDP.MKTP.KD.ZG,published observation / estimate; see metadata
IRL,NY.GDP.MKTP.KD.ZG,2003,3.01383869396012,% annual change,wdi_NY.GDP.MKTP.KD.ZG,published observation / estimate; see metadata
IRL,NY.GDP.MKTP.KD.ZG,2004,6.78813990621356,% annual change,wdi_NY.GDP.MKTP.KD.ZG,published observation / estimate; see metadata
IRL,NY.GDP.MKTP.KD.ZG,2005,5.73978202625278,% annual change,wdi_NY.GDP.MKTP.KD.ZG,published observation / estimate; see metadata
IRL,NY.GDP.MKTP.KD.ZG,2006,4.98785364537615,% annual change,wdi_NY.GDP.MKTP.KD.ZG,published observation / estimate; see metadata
IRL,NY.GDP.MKTP.KD.ZG,2007,5.31011830898613,% annual change,wdi_NY.GDP.MKTP.KD.ZG,published observation / estimate; see metadata
IRL,NY.GDP.MKTP.KD.ZG,2008,-4.48407081043062,% annual change,wdi_NY.GDP.MKTP.KD.ZG,published observation / estimate; see metadata
IRL,NY.GDP.MKTP.KD.ZG,2009,-5.09578277913846,% annual change,wdi_NY.GDP.MKTP.KD.ZG,published observation / estimate; see metadata
IRL,NY.GDP.MKTP.KD.ZG,2010,1.68297175486512,% annual change,wdi_NY.GDP.MKTP.KD.ZG,published observation / estimate; see metadata
IRL,NY.GDP.MKTP.KD.ZG,2011,1.60886648916944,% annual change,wdi_NY.GDP.MKTP.KD.ZG,published observation / estimate; see metadata
IRL,NY.GDP.MKTP.KD.ZG,2012,-0.40502941658977,% annual change,wdi_NY.GDP.MKTP.KD.ZG,published observation / estimate; see metadata
IRL,NY.GDP.MKTP.KD.ZG,2013,2.1929375750029,% annual change,wdi_NY.GDP.MKTP.KD.ZG,published observation / estimate; see metadata
IRL,NY.GDP.MKTP.KD.ZG,2014,9.38579335130922,% annual change,wdi_NY.GDP.MKTP.KD.ZG,published observation / estimate; see metadata
IRL,NY.GDP.MKTP.KD.ZG,2015,24.6239856364006,% annual change,wdi_NY.GDP.MKTP.KD.ZG,published observation / estimate; see metadata
IRL,NY.GDP.MKTP.KD.ZG,2016,1.22271661130947,% annual change,wdi_NY.GDP.MKTP.KD.ZG,published observation / estimate; see metadata
IRL,NY.GDP.MKTP.KD.ZG,2017,10.1088576065965,% annual change,wdi_NY.GDP.MKTP.KD.ZG,published observation / estimate; see metadata
IRL,NY.GDP.MKTP.KD.ZG,2018,7.68865937437435,% annual change,wdi_NY.GDP.MKTP.KD.ZG,published observation / estimate; see metadata
IRL,NY.GDP.MKTP.KD.ZG,2019,4.97288003766816,% annual change,wdi_NY.GDP.MKTP.KD.ZG,published observation / estimate; see metadata
IRL,NY.GDP.MKTP.KD.ZG,2020,7.15369505735335,% annual change,wdi_NY.GDP.MKTP.KD.ZG,published observation / estimate; see metadata
IRL,NY.GDP.MKTP.KD.ZG,2021,16.2581881158197,% annual change,wdi_NY.GDP.MKTP.KD.ZG,published observation / estimate; see metadata
IRL,NY.GDP.MKTP.KD.ZG,2022,7.51113888415304,% annual change,wdi_NY.GDP.MKTP.KD.ZG,published observation / estimate; see metadata
IRL,NY.GDP.MKTP.KD.ZG,2023,-2.53637409313261,% annual change,wdi_NY.GDP.MKTP.KD.ZG,published observation / estimate; see metadata
IRL,NY.GDP.MKTP.KD.ZG,2024,2.59946721553708,% annual change,wdi_NY.GDP.MKTP.KD.ZG,published observation / estimate; see metadata
IRL,NY.GDP.MKTP.KD.ZG,2025,12.3375990291434,% annual change,wdi_NY.GDP.MKTP.KD.ZG,published observation / estimate; see metadata
ISL,NY.GDP.MKTP.KD.ZG,2000,4.90518213950493,% annual change,wdi_NY.GDP.MKTP.KD.ZG,published observation / estimate; see metadata
ISL,NY.GDP.MKTP.KD.ZG,2001,3.84093935332692,% annual change,wdi_NY.GDP.MKTP.KD.ZG,published observation / estimate; see metadata
ISL,NY.GDP.MKTP.KD.ZG,2002,0.542286728290463,% annual change,wdi_NY.GDP.MKTP.KD.ZG,published observation / estimate; see metadata
ISL,NY.GDP.MKTP.KD.ZG,2003,2.28136971847135,% annual change,wdi_NY.GDP.MKTP.KD.ZG,published observation / estimate; see metadata
ISL,NY.GDP.MKTP.KD.ZG,2004,7.62260520494142,% annual change,wdi_NY.GDP.MKTP.KD.ZG,published observation / estimate; see metadata
ISL,NY.GDP.MKTP.KD.ZG,2005,7.02934061160924,% annual change,wdi_NY.GDP.MKTP.KD.ZG,published observation / estimate; see metadata
ISL,NY.GDP.MKTP.KD.ZG,2006,5.67161248703039,% annual change,wdi_NY.GDP.MKTP.KD.ZG,published observation / estimate; see metadata
ISL,NY.GDP.MKTP.KD.ZG,2007,8.74132941862472,% annual change,wdi_NY.GDP.MKTP.KD.ZG,published observation / estimate; see metadata
ISL,NY.GDP.MKTP.KD.ZG,2008,1.69961072411662,% annual change,wdi_NY.GDP.MKTP.KD.ZG,published observation / estimate; see metadata
ISL,NY.GDP.MKTP.KD.ZG,2009,-8.32146414938261,% annual change,wdi_NY.GDP.MKTP.KD.ZG,published observation / estimate; see metadata
ISL,NY.GDP.MKTP.KD.ZG,2010,-2.22181843777449,% annual change,wdi_NY.GDP.MKTP.KD.ZG,published observation / estimate; see metadata
ISL,NY.GDP.MKTP.KD.ZG,2011,1.37999669197329,% annual change,wdi_NY.GDP.MKTP.KD.ZG,published observation / estimate; see metadata
ISL,NY.GDP.MKTP.KD.ZG,2012,1.16931174934061,% annual change,wdi_NY.GDP.MKTP.KD.ZG,published observation / estimate; see metadata
ISL,NY.GDP.MKTP.KD.ZG,2013,3.59695697128252,% annual change,wdi_NY.GDP.MKTP.KD.ZG,published observation / estimate; see metadata
ISL,NY.GDP.MKTP.KD.ZG,2014,1.91381613095174,% annual change,wdi_NY.GDP.MKTP.KD.ZG,published observation / estimate; see metadata
ISL,NY.GDP.MKTP.KD.ZG,2015,3.76859020213645,% annual change,wdi_NY.GDP.MKTP.KD.ZG,published observation / estimate; see metadata
ISL,NY.GDP.MKTP.KD.ZG,2016,6.21808764670307,% annual change,wdi_NY.GDP.MKTP.KD.ZG,published observation / estimate; see metadata
ISL,NY.GDP.MKTP.KD.ZG,2017,3.48506704155555,% annual change,wdi_NY.GDP.MKTP.KD.ZG,published observation / estimate; see metadata
ISL,NY.GDP.MKTP.KD.ZG,2018,4.66077036232377,% annual change,wdi_NY.GDP.MKTP.KD.ZG,published observation / estimate; see metadata
ISL,NY.GDP.MKTP.KD.ZG,2019,1.13821227336888,% annual change,wdi_NY.GDP.MKTP.KD.ZG,published observation / estimate; see metadata
ISL,NY.GDP.MKTP.KD.ZG,2020,-6.64587810456635,% annual change,wdi_NY.GDP.MKTP.KD.ZG,published observation / estimate; see metadata
ISL,NY.GDP.MKTP.KD.ZG,2021,5.18057190719905,% annual change,wdi_NY.GDP.MKTP.KD.ZG,published observation / estimate; see metadata
ISL,NY.GDP.MKTP.KD.ZG,2022,8.85729897856851,% annual change,wdi_NY.GDP.MKTP.KD.ZG,published observation / estimate; see metadata
ISL,NY.GDP.MKTP.KD.ZG,2023,5.0322597376242,% annual change,wdi_NY.GDP.MKTP.KD.ZG,published observation / estimate; see metadata
ISL,NY.GDP.MKTP.KD.ZG,2024,-1.2828764442695,% annual change,wdi_NY.GDP.MKTP.KD.ZG,published observation / estimate; see metadata
ISL,NY.GDP.MKTP.KD.ZG,2025,1.27946207863934,% annual change,wdi_NY.GDP.MKTP.KD.ZG,published observation / estimate; see metadata
ISR,NY.GDP.MKTP.KD.ZG,2000,8.59152200608253,% annual change,wdi_NY.GDP.MKTP.KD.ZG,published observation / estimate; see metadata
ISR,NY.GDP.MKTP.KD.ZG,2001,0.270471415054473,% annual change,wdi_NY.GDP.MKTP.KD.ZG,published observation / estimate; see metadata
ISR,NY.GDP.MKTP.KD.ZG,2002,-0.152880392675172,% annual change,wdi_NY.GDP.MKTP.KD.ZG,published observation / estimate; see metadata
ISR,NY.GDP.MKTP.KD.ZG,2003,1.43455918035305,% annual change,wdi_NY.GDP.MKTP.KD.ZG,published observation / estimate; see metadata
ISR,NY.GDP.MKTP.KD.ZG,2004,4.64944459908543,% annual change,wdi_NY.GDP.MKTP.KD.ZG,published observation / estimate; see metadata
ISR,NY.GDP.MKTP.KD.ZG,2005,4.35256427740218,% annual change,wdi_NY.GDP.MKTP.KD.ZG,published observation / estimate; see metadata
ISR,NY.GDP.MKTP.KD.ZG,2006,5.59106550120008,% annual change,wdi_NY.GDP.MKTP.KD.ZG,published observation / estimate; see metadata
ISR,NY.GDP.MKTP.KD.ZG,2007,6.31307137087018,% annual change,wdi_NY.GDP.MKTP.KD.ZG,published observation / estimate; see metadata
ISR,NY.GDP.MKTP.KD.ZG,2008,3.2158134842205,% annual change,wdi_NY.GDP.MKTP.KD.ZG,published observation / estimate; see metadata
ISR,NY.GDP.MKTP.KD.ZG,2009,1.22017480850096,% annual change,wdi_NY.GDP.MKTP.KD.ZG,published observation / estimate; see metadata
ISR,NY.GDP.MKTP.KD.ZG,2010,5.54470607068944,% annual change,wdi_NY.GDP.MKTP.KD.ZG,published observation / estimate; see metadata
ISR,NY.GDP.MKTP.KD.ZG,2011,5.51341969081251,% annual change,wdi_NY.GDP.MKTP.KD.ZG,published observation / estimate; see metadata
ISR,NY.GDP.MKTP.KD.ZG,2012,2.40993765217618,% annual change,wdi_NY.GDP.MKTP.KD.ZG,published observation / estimate; see metadata
ISR,NY.GDP.MKTP.KD.ZG,2013,4.09013743330735,% annual change,wdi_NY.GDP.MKTP.KD.ZG,published observation / estimate; see metadata
ISR,NY.GDP.MKTP.KD.ZG,2014,3.718144149431,% annual change,wdi_NY.GDP.MKTP.KD.ZG,published observation / estimate; see metadata
ISR,NY.GDP.MKTP.KD.ZG,2015,2.23599889603805,% annual change,wdi_NY.GDP.MKTP.KD.ZG,published observation / estimate; see metadata
ISR,NY.GDP.MKTP.KD.ZG,2016,4.53601939236572,% annual change,wdi_NY.GDP.MKTP.KD.ZG,published observation / estimate; see metadata
ISR,NY.GDP.MKTP.KD.ZG,2017,4.34394518932547,% annual change,wdi_NY.GDP.MKTP.KD.ZG,published observation / estimate; see metadata
ISR,NY.GDP.MKTP.KD.ZG,2018,4.05349952888294,% annual change,wdi_NY.GDP.MKTP.KD.ZG,published observation / estimate; see metadata
ISR,NY.GDP.MKTP.KD.ZG,2019,3.57898762923605,% annual change,wdi_NY.GDP.MKTP.KD.ZG,published observation / estimate; see metadata
ISR,NY.GDP.MKTP.KD.ZG,2020,-1.80206927953466,% annual change,wdi_NY.GDP.MKTP.KD.ZG,published observation / estimate; see metadata
ISR,NY.GDP.MKTP.KD.ZG,2021,9.33534690236249,% annual change,wdi_NY.GDP.MKTP.KD.ZG,published observation / estimate; see metadata
ISR,NY.GDP.MKTP.KD.ZG,2022,6.36407234798706,% annual change,wdi_NY.GDP.MKTP.KD.ZG,published observation / estimate; see metadata
ISR,NY.GDP.MKTP.KD.ZG,2023,2.06272504731618,% annual change,wdi_NY.GDP.MKTP.KD.ZG,published observation / estimate; see metadata
ISR,NY.GDP.MKTP.KD.ZG,2024,0.953618469238535,% annual change,wdi_NY.GDP.MKTP.KD.ZG,published observation / estimate; see metadata
ISR,NY.GDP.MKTP.KD.ZG,2025,2.93114966387968,% annual change,wdi_NY.GDP.MKTP.KD.ZG,published observation / estimate; see metadata
ITA,NY.GDP.MKTP.KD.ZG,2000,3.88209885062652,% annual change,wdi_NY.GDP.MKTP.KD.ZG,published observation / estimate; see metadata
ITA,NY.GDP.MKTP.KD.ZG,2001,2.00643329837733,% annual change,wdi_NY.GDP.MKTP.KD.ZG,published observation / estimate; see metadata
ITA,NY.GDP.MKTP.KD.ZG,2002,0.26992966378873,% annual change,wdi_NY.GDP.MKTP.KD.ZG,published observation / estimate; see metadata
ITA,NY.GDP.MKTP.KD.ZG,2003,0.0665538088732092,% annual change,wdi_NY.GDP.MKTP.KD.ZG,published observation / estimate; see metadata
ITA,NY.GDP.MKTP.KD.ZG,2004,1.4740217064723,% annual change,wdi_NY.GDP.MKTP.KD.ZG,published observation / estimate; see metadata
ITA,NY.GDP.MKTP.KD.ZG,2005,0.762410677306491,% annual change,wdi_NY.GDP.MKTP.KD.ZG,published observation / estimate; see metadata
ITA,NY.GDP.MKTP.KD.ZG,2006,1.79947992234244,% annual change,wdi_NY.GDP.MKTP.KD.ZG,published observation / estimate; see metadata
ITA,NY.GDP.MKTP.KD.ZG,2007,1.46229205289291,% annual change,wdi_NY.GDP.MKTP.KD.ZG,published observation / estimate; see metadata
ITA,NY.GDP.MKTP.KD.ZG,2008,-1.02313851177097,% annual change,wdi_NY.GDP.MKTP.KD.ZG,published observation / estimate; see metadata
ITA,NY.GDP.MKTP.KD.ZG,2009,-5.30515401233991,% annual change,wdi_NY.GDP.MKTP.KD.ZG,published observation / estimate; see metadata
ITA,NY.GDP.MKTP.KD.ZG,2010,1.52910573247101,% annual change,wdi_NY.GDP.MKTP.KD.ZG,published observation / estimate; see metadata
ITA,NY.GDP.MKTP.KD.ZG,2011,0.695463154440176,% annual change,wdi_NY.GDP.MKTP.KD.ZG,published observation / estimate; see metadata
ITA,NY.GDP.MKTP.KD.ZG,2012,-3.12523877282996,% annual change,wdi_NY.GDP.MKTP.KD.ZG,published observation / estimate; see metadata
ITA,NY.GDP.MKTP.KD.ZG,2013,-1.81802510749792,% annual change,wdi_NY.GDP.MKTP.KD.ZG,published observation / estimate; see metadata
ITA,NY.GDP.MKTP.KD.ZG,2014,-0.00138761730454462,% annual change,wdi_NY.GDP.MKTP.KD.ZG,published observation / estimate; see metadata
ITA,NY.GDP.MKTP.KD.ZG,2015,0.885667635240807,% annual change,wdi_NY.GDP.MKTP.KD.ZG,published observation / estimate; see metadata
ITA,NY.GDP.MKTP.KD.ZG,2016,1.23622108511661,% annual change,wdi_NY.GDP.MKTP.KD.ZG,published observation / estimate; see metadata
ITA,NY.GDP.MKTP.KD.ZG,2017,1.60369995294101,% annual change,wdi_NY.GDP.MKTP.KD.ZG,published observation / estimate; see metadata
ITA,NY.GDP.MKTP.KD.ZG,2018,0.826646712344115,% annual change,wdi_NY.GDP.MKTP.KD.ZG,published observation / estimate; see metadata
ITA,NY.GDP.MKTP.KD.ZG,2019,0.429162533780342,% annual change,wdi_NY.GDP.MKTP.KD.ZG,published observation / estimate; see metadata
ITA,NY.GDP.MKTP.KD.ZG,2020,-8.86822122185345,% annual change,wdi_NY.GDP.MKTP.KD.ZG,published observation / estimate; see metadata
ITA,NY.GDP.MKTP.KD.ZG,2021,8.93106210800055,% annual change,wdi_NY.GDP.MKTP.KD.ZG,published observation / estimate; see metadata
ITA,NY.GDP.MKTP.KD.ZG,2022,4.82117669913565,% annual change,wdi_NY.GDP.MKTP.KD.ZG,published observation / estimate; see metadata
ITA,NY.GDP.MKTP.KD.ZG,2023,0.922796543670316,% annual change,wdi_NY.GDP.MKTP.KD.ZG,published observation / estimate; see metadata
ITA,NY.GDP.MKTP.KD.ZG,2024,0.783039135276795,% annual change,wdi_NY.GDP.MKTP.KD.ZG,published observation / estimate; see metadata
ITA,NY.GDP.MKTP.KD.ZG,2025,0.539583636778445,% annual change,wdi_NY.GDP.MKTP.KD.ZG,published observation / estimate; see metadata
JPN,NY.GDP.MKTP.KD.ZG,2000,2.97832688768516,% annual change,wdi_NY.GDP.MKTP.KD.ZG,published observation / estimate; see metadata
JPN,NY.GDP.MKTP.KD.ZG,2001,0.284608556379041,% annual change,wdi_NY.GDP.MKTP.KD.ZG,published observation / estimate; see metadata
JPN,NY.GDP.MKTP.KD.ZG,2002,0.0849888050363319,% annual change,wdi_NY.GDP.MKTP.KD.ZG,published observation / estimate; see metadata
JPN,NY.GDP.MKTP.KD.ZG,2003,1.38010935830795,% annual change,wdi_NY.GDP.MKTP.KD.ZG,published observation / estimate; see metadata
JPN,NY.GDP.MKTP.KD.ZG,2004,2.11294823723127,% annual change,wdi_NY.GDP.MKTP.KD.ZG,published observation / estimate; see metadata
JPN,NY.GDP.MKTP.KD.ZG,2005,1.8482813374834,% annual change,wdi_NY.GDP.MKTP.KD.ZG,published observation / estimate; see metadata
JPN,NY.GDP.MKTP.KD.ZG,2006,1.54630843078741,% annual change,wdi_NY.GDP.MKTP.KD.ZG,published observation / estimate; see metadata
JPN,NY.GDP.MKTP.KD.ZG,2007,1.72837912865577,% annual change,wdi_NY.GDP.MKTP.KD.ZG,published observation / estimate; see metadata
JPN,NY.GDP.MKTP.KD.ZG,2008,-1.16662209355141,% annual change,wdi_NY.GDP.MKTP.KD.ZG,published observation / estimate; see metadata
JPN,NY.GDP.MKTP.KD.ZG,2009,-5.9359411383964,% annual change,wdi_NY.GDP.MKTP.KD.ZG,published observation / estimate; see metadata
JPN,NY.GDP.MKTP.KD.ZG,2010,4.13645589222239,% annual change,wdi_NY.GDP.MKTP.KD.ZG,published observation / estimate; see metadata
JPN,NY.GDP.MKTP.KD.ZG,2011,-0.20035785332982,% annual change,wdi_NY.GDP.MKTP.KD.ZG,published observation / estimate; see metadata
JPN,NY.GDP.MKTP.KD.ZG,2012,1.64893452981225,% annual change,wdi_NY.GDP.MKTP.KD.ZG,published observation / estimate; see metadata
JPN,NY.GDP.MKTP.KD.ZG,2013,1.99727653399265,% annual change,wdi_NY.GDP.MKTP.KD.ZG,published observation / estimate; see metadata
JPN,NY.GDP.MKTP.KD.ZG,2014,0.905915486065865,% annual change,wdi_NY.GDP.MKTP.KD.ZG,published observation / estimate; see metadata
JPN,NY.GDP.MKTP.KD.ZG,2015,1.79997735783475,% annual change,wdi_NY.GDP.MKTP.KD.ZG,published observation / estimate; see metadata
JPN,NY.GDP.MKTP.KD.ZG,2016,0.704986495111257,% annual change,wdi_NY.GDP.MKTP.KD.ZG,published observation / estimate; see metadata
JPN,NY.GDP.MKTP.KD.ZG,2017,1.62345062245441,% annual change,wdi_NY.GDP.MKTP.KD.ZG,published observation / estimate; see metadata
JPN,NY.GDP.MKTP.KD.ZG,2018,0.834143845965585,% annual change,wdi_NY.GDP.MKTP.KD.ZG,published observation / estimate; see metadata
JPN,NY.GDP.MKTP.KD.ZG,2019,-0.308496921143259,% annual change,wdi_NY.GDP.MKTP.KD.ZG,published observation / estimate; see metadata
JPN,NY.GDP.MKTP.KD.ZG,2020,-4.28327942675573,% annual change,wdi_NY.GDP.MKTP.KD.ZG,published observation / estimate; see metadata
JPN,NY.GDP.MKTP.KD.ZG,2021,3.56419531474475,% annual change,wdi_NY.GDP.MKTP.KD.ZG,published observation / estimate; see metadata
JPN,NY.GDP.MKTP.KD.ZG,2022,1.33164750653741,% annual change,wdi_NY.GDP.MKTP.KD.ZG,published observation / estimate; see metadata
JPN,NY.GDP.MKTP.KD.ZG,2023,0.720785304749811,% annual change,wdi_NY.GDP.MKTP.KD.ZG,published observation / estimate; see metadata
JPN,NY.GDP.MKTP.KD.ZG,2024,-0.240084236041696,% annual change,wdi_NY.GDP.MKTP.KD.ZG,published observation / estimate; see metadata
JPN,NY.GDP.MKTP.KD.ZG,2025,1.19311288444599,% annual change,wdi_NY.GDP.MKTP.KD.ZG,published observation / estimate; see metadata
KOR,NY.GDP.MKTP.KD.ZG,2000,9.2018583880479,% annual change,wdi_NY.GDP.MKTP.KD.ZG,published observation / estimate; see metadata
KOR,NY.GDP.MKTP.KD.ZG,2001,4.72593560322356,% annual change,wdi_NY.GDP.MKTP.KD.ZG,published observation / estimate; see metadata
