id,name,chamber,party,state,electorate,occupation,sector_hint,source
218019,"HOGAN, the Hon. Kevin John",Member,The Nationals,NSW,Page,Investment officer at CSRF Industry Superannuation Fund from 2006 to 2008.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/218019
218019,"HOGAN, the Hon. Kevin John",Member,The Nationals,NSW,Page,"St Mary's High School, Casino (NSW) from 1999 to 2006.",Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/218019
218019,"HOGAN, the Hon. Kevin John",Member,The Nationals,NSW,Page,Money market and bond trader at the State Bank of NSW and Colonial State Bank from 1989 to 1998.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/218019
88411,"HOLZBERGER, Rowan",Member,Australian Labor Party,Qld,Forde,Not recorded,Unknown,https://handbook.aph.gov.au/parliamentarians/88411
266499,"HUME, the Hon. Edwina Jane (Jane)",Senator,Liberal Party of Australia,Vic,,Senior Strategic Policy Adviser for Australian Super from 2015 to 2016.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/266499
266499,"HUME, the Hon. Edwina Jane (Jane)",Senator,Liberal Party of Australia,Vic,,Director of Federation Square from 2015 to 2016.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/266499
266499,"HUME, the Hon. Edwina Jane (Jane)",Senator,Liberal Party of Australia,Vic,,Director at the Royal Children's Hospital from 2011 to 2016.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/266499
266499,"HUME, the Hon. Edwina Jane (Jane)",Senator,Liberal Party of Australia,Vic,,Vice President at Deutsche Bank from 2008 to 2009.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/266499
266499,"HUME, the Hon. Edwina Jane (Jane)",Senator,Liberal Party of Australia,Vic,,Committee of Management at PANDA from 2005 to 2006.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/266499
266499,"HUME, the Hon. Edwina Jane (Jane)",Senator,Liberal Party of Australia,Vic,,Senior Manager at Rothschild Australia from 1999 to 2003.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/266499
266499,"HUME, the Hon. Edwina Jane (Jane)",Senator,Liberal Party of Australia,Vic,,Private Banker at NAB from 1998 to 1999.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/266499
266499,"HUME, the Hon. Edwina Jane (Jane)",Senator,Liberal Party of Australia,Vic,,Investment Research Manager at NAFM/ NAB from 1995 to 1998.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/266499
91219,"HUSIC, the Hon. Edham (Ed) Nurredin",Member,Australian Labor Party,NSW,Chifley,"National President and Divisional Secretary of the Communications Division, Communications, Electrical and Plumbing Union from 2006 to 2010.",Union / worker organisation,https://handbook.aph.gov.au/parliamentarians/91219
91219,"HUSIC, the Hon. Edham (Ed) Nurredin",Member,Australian Labor Party,NSW,Chifley,"Chief of Staff to the Minister for Water Utilities, Regional Development, Small Business and the Illawarra (NSW) from 2005 to 2006.",Political employment,https://handbook.aph.gov.au/parliamentarians/91219
91219,"HUSIC, the Hon. Edham (Ed) Nurredin",Member,Australian Labor Party,NSW,Chifley,Corporate Affairs Manager at Integral Energy from 1999 to 2004.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/91219
91219,"HUSIC, the Hon. Edham (Ed) Nurredin",Member,Australian Labor Party,NSW,Chifley,"Official and Divisional Vice-President of the Communications, Electrical and Plumbing Union from 1996 to 1999.",Union / worker organisation,https://handbook.aph.gov.au/parliamentarians/91219
91219,"HUSIC, the Hon. Edham (Ed) Nurredin",Member,Australian Labor Party,NSW,Chifley,"Assistant adviser to the Minister for Communications, Arts and Tourism from 1994 to 1996.",Political employment,https://handbook.aph.gov.au/parliamentarians/91219
91219,"HUSIC, the Hon. Edham (Ed) Nurredin",Member,Australian Labor Party,NSW,Chifley,Senior consultant at Burson-Marsteller from 1993 to 1994.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/91219
91219,"HUSIC, the Hon. Edham (Ed) Nurredin",Member,Australian Labor Party,NSW,Chifley,Assistant adviser to the Parliamentary Secretary for Defence from 1991 to 1993.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/91219
298574,"JARRETT, Madonna",Member,Australian Labor Party,Qld,Brisbane,Employed at Deloitte,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/298574
298574,"JARRETT, Madonna",Member,Australian Labor Party,Qld,Brisbane,Radiographer,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/298574
298574,"JARRETT, Madonna",Member,Australian Labor Party,Qld,Brisbane,Adviser to the New South Wales and Queensland Governments,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/298574
316021,"JORDAN-BAIRD, Alice",Member,Australian Labor Party,Vic,Gorton,Government and Policy Manager for Melbourne Water from January 2023 to February 2025.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/316021
316021,"JORDAN-BAIRD, Alice",Member,Australian Labor Party,Vic,Gorton,Ministerial Adviser for Education and Public Transport from June 2019 to July 2022.,Political employment,https://handbook.aph.gov.au/parliamentarians/316021
316021,"JORDAN-BAIRD, Alice",Member,Australian Labor Party,Vic,Gorton,Communications Adviser from 2015 to 2019.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/316021
316021,"JORDAN-BAIRD, Alice",Member,Australian Labor Party,Vic,Gorton,Family Support Volunteer from 2013 to 2016.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/316021
E5D,"JOYCE, the Hon. Barnaby Thomas Gerard",Member,One Nation,NSW,New England,Self-employed accountant from 1998 to 2005.,Private enterprise (explicit role),https://handbook.aph.gov.au/parliamentarians/E5D
E5D,"JOYCE, the Hon. Barnaby Thomas Gerard",Member,One Nation,NSW,New England,Rural banker from 1994 to 1998.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/E5D
E5D,"JOYCE, the Hon. Barnaby Thomas Gerard",Member,One Nation,NSW,New England,Accountant from 1991 to 1994.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/E5D
E5D,"JOYCE, the Hon. Barnaby Thomas Gerard",Member,One Nation,NSW,New England,Farm worker from 1989 to 1991.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/E5D
HX4,"KATTER, the Hon. Robert (Bob) Carl",Member,Katter's Australian Party,Qld,Kennedy,Labourer,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/HX4
HX4,"KATTER, the Hon. Robert (Bob) Carl",Member,Katter's Australian Party,Qld,Kennedy,"Insurance, small mining and cattle interests",Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/HX4
LTU,"KEARNEY, the Hon. Gerardine (Ged) Mary",Member,Australian Labor Party,Vic,Cooper,President of the Australian Council of Trade Unions from 2010 to 2018.,Union / worker organisation,https://handbook.aph.gov.au/parliamentarians/LTU
LTU,"KEARNEY, the Hon. Gerardine (Ged) Mary",Member,Australian Labor Party,Vic,Cooper,Secretary of the Australian Nursing Federation from 2008 to 2010.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/LTU
LTU,"KEARNEY, the Hon. Gerardine (Ged) Mary",Member,Australian Labor Party,Vic,Cooper,Assistant Secretary of the Australian Nursing Federation from 2002 to 2008.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/LTU
LTU,"KEARNEY, the Hon. Gerardine (Ged) Mary",Member,Australian Labor Party,Vic,Cooper,Deputy Director of Nursing at the Clinical Nursing Education Department from 2000 to 2002.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/LTU
267506,"KENNEDY, Simon Peter",Member,Liberal Party of Australia,NSW,Cook,Management Consultant,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/267506
267506,"KENNEDY, Simon Peter",Member,Liberal Party of Australia,NSW,Cook,Advisor at the Department of Prime Minister and Cabinet.,Political employment,https://handbook.aph.gov.au/parliamentarians/267506
267506,"KENNEDY, Simon Peter",Member,Liberal Party of Australia,NSW,Cook,Paralegal at Clayton Utz,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/267506
249147,"KEOGH, the Hon. Matthew (Matt) James",Member,Australian Labor Party,WA,Burt,"Director at the Law Council of Australia, 2015.",Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/249147
249147,"KEOGH, the Hon. Matthew (Matt) James",Member,Australian Labor Party,WA,Burt,"President of the Law Society of Western Australia, 2015.",Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/249147
249147,"KEOGH, the Hon. Matthew (Matt) James",Member,Australian Labor Party,WA,Burt,Commercial Lawyer at Herbert Smith Freehills from 2011 to 2016.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/249147
249147,"KEOGH, the Hon. Matthew (Matt) James",Member,Australian Labor Party,WA,Burt,Prosecutor at the Commonwealth Director of Public Prosecutions from 2006 to 2011.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/249147
249147,"KEOGH, the Hon. Matthew (Matt) James",Member,Australian Labor Party,WA,Burt,Solicitor at Travers and Keogh from 2005 to 2006.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/249147
249147,"KEOGH, the Hon. Matthew (Matt) James",Member,Australian Labor Party,WA,Burt,"Liaison Officer for the Minister for Planning and Infrastructure (WA), 2003.",Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/249147
249147,"KEOGH, the Hon. Matthew (Matt) James",Member,Australian Labor Party,WA,Burt,Policy Officer at the Department of Premier and Cabinet (WA) from 2003 to 2005.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/249147
249147,"KEOGH, the Hon. Matthew (Matt) James",Member,Australian Labor Party,WA,Burt,Senior Customer Service Officer for iiNet from 2000 to 2002.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/249147
101351,"KHALIL, the Hon. Peter",Member,Australian Labor Party,Vic,Wills,Not recorded,Unknown,https://handbook.aph.gov.au/parliamentarians/101351
00AMR,"KING, the Hon. Catherine Fiona",Member,Australian Labor Party,Vic,Ballarat,Senior Manager at KPMG Consulting from 1999 to 2001.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/00AMR
00AMR,"KING, the Hon. Catherine Fiona",Member,Australian Labor Party,Vic,Ballarat,Director of Injury Prevention in the Population Health Division at the Department of Health and Aged Care from 1998 to 1999.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/00AMR
00AMR,"KING, the Hon. Catherine Fiona",Member,Australian Labor Party,Vic,Ballarat,Assistant Director of Population Health Division at the Department of Health and Aged Care from 1997 to 1998.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/00AMR
00AMR,"KING, the Hon. Catherine Fiona",Member,Australian Labor Party,Vic,Ballarat,"Research officer to the Parliamentary Secretary to the Minister for Health, 1993.",Political employment,https://handbook.aph.gov.au/parliamentarians/00AMR
00AMR,"KING, the Hon. Catherine Fiona",Member,Australian Labor Party,Vic,Ballarat,Industry policy officer for the Australia New Zealand Food Authority from 1993 to 1994.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/00AMR
00AMR,"KING, the Hon. Catherine Fiona",Member,Australian Labor Party,Vic,Ballarat,"Social worker at the Children's Homes and Family Services, Ballarat (Vic.) from 1988 to 1992.",Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/00AMR
00AMR,"KING, the Hon. Catherine Fiona",Member,Australian Labor Party,Vic,Ballarat,"Assistant Director, National Public Health Partnership",Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/00AMR
102376,"KING, the Hon. Madeleine Mary Harvie",Member,Australian Labor Party,WA,Brand,Director of Centenary Celebrations and Principal Adviser of Strategic Projects at the University of Western Australia from 2012 to 2013.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/102376
102376,"KING, the Hon. Madeleine Mary Harvie",Member,Australian Labor Party,WA,Brand,Chief Operating Officer at the Perth USAsia Centre from 2012 to 2016.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/102376
102376,"KING, the Hon. Madeleine Mary Harvie",Member,Australian Labor Party,WA,Brand,Ministerial Adviser to the Hon. G Gray MP from 2011 to 2012.,Political employment,https://handbook.aph.gov.au/parliamentarians/102376
102376,"KING, the Hon. Madeleine Mary Harvie",Member,Australian Labor Party,WA,Brand,Chief of Staff for the University of Western Australia from 2008 to 2011.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/102376
102376,"KING, the Hon. Madeleine Mary Harvie",Member,Australian Labor Party,WA,Brand,Research Contracts Lawyer for the University of Western Australia from 2005 to 2008.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/102376
102376,"KING, the Hon. Madeleine Mary Harvie",Member,Australian Labor Party,WA,Brand,"Admitted as a Solicitor to the High Court of Australia, 2004.",Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/102376
102376,"KING, the Hon. Madeleine Mary Harvie",Member,Australian Labor Party,WA,Brand,"Admitted as Solicitor and Barrister to the Supreme Court (WA), 1998.",Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/102376
102376,"KING, the Hon. Madeleine Mary Harvie",Member,Australian Labor Party,WA,Brand,Solicitor in commercial law at private legal practice from 1997 to 2005.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/102376
306168,"KOVACIC, Maria",Senator,Liberal Party of Australia,NSW,,Deputy Chair of Croatian Women in Leadership (AUS-NZ) from July 2021 to August 2022.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/306168
306168,"KOVACIC, Maria",Senator,Liberal Party of Australia,NSW,,Director at the Franchise Council of Australia from November 2020 to May 2023.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/306168
306168,"KOVACIC, Maria",Senator,Liberal Party of Australia,NSW,,Women@Eels Steering Committee Member for the Parramatta Eels NRL Club from February 2018 to May 2023.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/306168
306168,"KOVACIC, Maria",Senator,Liberal Party of Australia,NSW,,Member of the Women@Eels NRLW Advisory Committee from February 2018 to May 2023.,Employer sector not determined,https://handbook.aph.gov.au/parliamentarians/306168
